Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,PrivacyAdvantage
sigma=0.5,ID1408,X13,6,BayesianNet,1,0.034847,0.965153,0.079266,0.082287,-0.00302,0.968173
sigma=0.5,ID1408,X13,6,IndependentHistogram,1,0.034847,0.965153,0.194208,0.195848,-0.00164,0.966793
sigma=0.5,ID1408,X13,6,PrivBayesEps1.0,1,0.034847,0.965153,0.096812,0.092615,0.004198,0.960955
sigma=0.5,ID1408,X13,7,BayesianNet,1,0.075037,0.924963,0.115733,0.114772,0.000961,0.924002
sigma=0.5,ID1408,X13,7,IndependentHistogram,1,0.075037,0.924963,0.203956,0.200515,0.003441,0.921522
sigma=0.5,ID1408,X13,7,PrivBayesEps1.0,1,0.075037,0.924963,0.087415,0.090952,-0.00354,0.928503
sigma=0.5,ID1408,X13,8,BayesianNet,1,0.069517,0.930483,0.120107,0.113833,0.006274,0.924209
sigma=0.5,ID1408,X13,8,IndependentHistogram,1,0.069517,0.930483,0.199216,0.201296,-0.00208,0.932563
sigma=0.5,ID1408,X13,8,PrivBayesEps1.0,1,0.069517,0.930483,0.089789,0.094586,-0.0048,0.935283
sigma=0.5,ID1408,X13,9,BayesianNet,1,0.057245,0.942755,0.105093,0.108685,-0.00359,0.946345
sigma=0.5,ID1408,X13,9,IndependentHistogram,1,0.057245,0.942755,0.207,0.209423,-0.00242,0.945175
sigma=0.5,ID1408,X13,9,PrivBayesEps1.0,1,0.057245,0.942755,0.100905,0.099647,0.001258,0.941497
sigma=0.5,ID143,X11,0,BayesianNet,1,0.08848,0.91152,0.056161,0.047595,0.008565,0.902955
sigma=0.5,ID143,X11,0,IndependentHistogram,1,0.08848,0.91152,0.236125,0.232582,0.003543,0.907977
sigma=0.5,ID143,X11,0,PrivBayesEps1.0,1,0.08848,0.91152,0.103854,0.107288,-0.00343,0.91495
sigma=0.5,ID143,X11,1,BayesianNet,1,0.132539,0.867461,0.060221,0.057687,0.002535,0.864926
sigma=0.5,ID143,X11,1,IndependentHistogram,1,0.132539,0.867461,0.229979,0.230122,-0.00014,0.867601
sigma=0.5,ID143,X11,1,PrivBayesEps1.0,1,0.132539,0.867461,0.107593,0.109513,-0.00192,0.869381
sigma=0.5,ID143,X11,2,BayesianNet,1,0.103149,0.896851,0.052526,0.054913,-0.00239,0.899241
sigma=0.5,ID143,X11,2,IndependentHistogram,1,0.103149,0.896851,0.221391,0.220166,0.001225,0.895626
sigma=0.5,ID143,X11,2,PrivBayesEps1.0,1,0.103149,0.896851,0.099901,0.115095,-0.01519,0.912041
sigma=0.5,ID143,X11,3,BayesianNet,1,0.091594,0.908406,0.033587,0.03418,-0.00059,0.908996
sigma=0.5,ID143,X11,3,IndependentHistogram,1,0.091594,0.908406,0.216668,0.219526,-0.00286,0.911266
sigma=0.5,ID143,X11,3,PrivBayesEps1.0,1,0.091594,0.908406,0.10271,0.096127,0.006583,0.901823
sigma=0.5,ID143,X11,4,BayesianNet,1,0.085129,0.914871,0.058946,0.046711,0.012234,0.902637
sigma=0.5,ID143,X11,4,IndependentHistogram,1,0.085129,0.914871,0.223128,0.226394,-0.00327,0.918141
sigma=0.5,ID143,X11,4,PrivBayesEps1.0,1,0.085129,0.914871,0.098911,0.101617,-0.00271,0.917581
sigma=0.5,ID143,X11,5,BayesianNet,1,0.123248,0.876752,0.067624,0.052866,0.014758,0.861994
sigma=0.5,ID143,X11,5,IndependentHistogram,1,0.123248,0.876752,0.219455,0.217328,0.002128,0.874624
sigma=0.5,ID143,X11,5,PrivBayesEps1.0,1,0.123248,0.876752,0.102897,0.099742,0.003155,0.873597
sigma=0.5,ID143,X11,6,BayesianNet,1,0.058863,0.941137,0.026519,0.025439,0.00108,0.940057
sigma=0.5,ID143,X11,6,IndependentHistogram,1,0.058863,0.941137,0.222726,0.228747,-0.00602,0.947157
sigma=0.5,ID143,X11,6,PrivBayesEps1.0,1,0.058863,0.941137,0.109075,0.106081,0.002994,0.938143
sigma=0.5,ID143,X11,7,BayesianNet,1,0.151231,0.848769,0.077605,0.079451,-0.00185,0.850619
sigma=0.5,ID143,X11,7,IndependentHistogram,1,0.151231,0.848769,0.233164,0.232952,0.000213,0.848556
sigma=0.5,ID143,X11,7,PrivBayesEps1.0,1,0.151231,0.848769,0.10639,0.098838,0.007552,0.841217
sigma=0.5,ID143,X11,8,BayesianNet,1,0.130401,0.869599,0.046763,0.045143,0.00162,0.867979
sigma=0.5,ID143,X11,8,IndependentHistogram,1,0.130401,0.869599,0.225052,0.221377,0.003674,0.865925
sigma=0.5,ID143,X11,8,PrivBayesEps1.0,1,0.130401,0.869599,0.105382,0.106277,-0.0009,0.870499
sigma=0.5,ID143,X11,9,BayesianNet,1,0.089947,0.910053,0.038921,0.044753,-0.00583,0.915883
sigma=0.5,ID143,X11,9,IndependentHistogram,1,0.089947,0.910053,0.226404,0.225668,0.000736,0.909317
sigma=0.5,ID143,X11,9,PrivBayesEps1.0,1,0.089947,0.910053,0.10068,0.106944,-0.00626,0.916313
sigma=0.5,ID143,X13,0,BayesianNet,1,0.084816,0.915184,0.054282,0.047829,0.006453,0.908731
sigma=0.5,ID143,X13,0,IndependentHistogram,1,0.084816,0.915184,0.078486,0.077936,0.00055,0.914634
sigma=0.5,ID143,X13,0,PrivBayesEps1.0,1,0.084816,0.915184,0.104622,0.095781,0.008842,0.906342
sigma=0.5,ID143,X13,1,BayesianNet,1,0.062559,0.937441,0.027504,0.033747,-0.00624,0.943681
sigma=0.5,ID143,X13,1,IndependentHistogram,1,0.062559,0.937441,0.076852,0.076323,0.000529,0.936912
sigma=0.5,ID143,X13,1,PrivBayesEps1.0,1,0.062559,0.937441,0.093863,0.100157,-0.00629,0.943731
sigma=0.5,ID143,X13,2,BayesianNet,1,0.068388,0.931612,0.016916,0.016109,0.000807,0.930805
sigma=0.5,ID143,X13,2,IndependentHistogram,1,0.068388,0.931612,0.078087,0.077891,0.000196,0.931416
sigma=0.5,ID143,X13,2,PrivBayesEps1.0,1,0.068388,0.931612,0.106441,0.103983,0.002458,0.929154
sigma=0.5,ID143,X13,3,BayesianNet,1,0.101444,0.898556,0.057876,0.056715,0.001161,0.897395
sigma=0.5,ID143,X13,3,IndependentHistogram,1,0.101444,0.898556,0.09635,0.098527,-0.00218,0.900736
sigma=0.5,ID143,X13,3,PrivBayesEps1.0,1,0.101444,0.898556,0.099073,0.099363,-0.00029,0.898846
sigma=0.5,ID143,X13,4,BayesianNet,1,0.045871,0.954129,0.014815,0.01154,0.003275,0.950854
sigma=0.5,ID143,X13,4,IndependentHistogram,1,0.045871,0.954129,0.082938,0.07906,0.003878,0.950251
sigma=0.5,ID143,X13,4,PrivBayesEps1.0,1,0.045871,0.954129,0.106972,0.105787,0.001185,0.952944
sigma=0.5,ID143,X13,5,BayesianNet,1,0.051362,0.948638,0.027871,0.025196,0.002675,0.945963
sigma=0.5,ID143,X13,5,IndependentHistogram,1,0.051362,0.948638,0.079928,0.08344,-0.00351,0.952148
sigma=0.5,ID143,X13,5,PrivBayesEps1.0,1,0.051362,0.948638,0.094968,0.099274,-0.00431,0.952948
sigma=0.5,ID143,X13,6,BayesianNet,1,0.055905,0.944095,0.030629,0.03112,-0.00049,0.944585
sigma=0.5,ID143,X13,6,IndependentHistogram,1,0.055905,0.944095,0.085594,0.090742,-0.00515,0.949245
sigma=0.5,ID143,X13,6,PrivBayesEps1.0,1,0.055905,0.944095,0.100373,0.101304,-0.00093,0.945025
sigma=0.5,ID143,X13,7,BayesianNet,1,0.081608,0.918392,0.022467,0.021094,0.001373,0.917019
sigma=0.5,ID143,X13,7,IndependentHistogram,1,0.081608,0.918392,0.078526,0.077881,0.000644,0.917748
sigma=0.5,ID143,X13,7,PrivBayesEps1.0,1,0.081608,0.918392,0.091726,0.109824,-0.0181,0.936492
sigma=0.5,ID143,X13,8,BayesianNet,1,0.055481,0.944519,0.027101,0.025549,0.001552,0.942967
sigma=0.5,ID143,X13,8,IndependentHistogram,1,0.055481,0.944519,0.07908,0.076878,0.002202,0.942317
sigma=0.5,ID143,X13,8,PrivBayesEps1.0,1,0.055481,0.944519,0.096695,0.099046,-0.00235,0.946869
sigma=0.5,ID143,X13,9,BayesianNet,1,0.037932,0.962068,0.013062,0.009316,0.003746,0.958322
sigma=0.5,ID143,X13,9,IndependentHistogram,1,0.037932,0.962068,0.072336,0.076811,-0.00448,0.966548
sigma=0.5,ID143,X13,9,PrivBayesEps1.0,1,0.037932,0.962068,0.101525,0.09768,0.003845,0.958223
sigma=0.5,ID2624,X11,0,BayesianNet,1,0.450594,0.549406,0.245269,0.255486,-0.01022,0.559626
sigma=0.5,ID2624,X11,0,IndependentHistogram,1,0.450594,0.549406,0.23209,0.233606,-0.00152,0.550926
sigma=0.5,ID2624,X11,0,PrivBayesEps1.0,1,0.450594,0.549406,0.101678,0.105315,-0.00364,0.553046
sigma=0.5,ID2624,X11,1,BayesianNet,1,0.441775,0.558225,0.228716,0.230121,-0.0014,0.559625
sigma=0.5,ID2624,X11,1,IndependentHistogram,1,0.441775,0.558225,0.2359,0.229975,0.005925,0.5523
sigma=0.5,ID2624,X11,1,PrivBayesEps1.0,1,0.441775,0.558225,0.09835,0.111163,-0.01281,0.571035
sigma=0.5,ID2624,X11,2,BayesianNet,1,0.444611,0.555389,0.350795,0.340269,0.010526,0.544863
sigma=0.5,ID2624,X11,2,IndependentHistogram,1,0.444611,0.555389,0.220739,0.222533,-0.00179,0.557179
sigma=0.5,ID2624,X11,2,PrivBayesEps1.0,1,0.444611,0.555389,0.100188,0.11427,-0.01408,0.569469
sigma=0.5,ID2624,X11,3,BayesianNet,1,0.461962,0.538038,0.253364,0.246296,0.007068,0.53097
sigma=0.5,ID2624,X11,3,IndependentHistogram,1,0.461962,0.538038,0.218701,0.221237,-0.00254,0.540578
sigma=0.5,ID2624,X11,3,PrivBayesEps1.0,1,0.461962,0.538038,0.101164,0.105015,-0.00385,0.541888
sigma=0.5,ID2624,X11,4,BayesianNet,1,0.443145,0.556855,0.286993,0.280864,0.006129,0.550726
sigma=0.5,ID2624,X11,4,IndependentHistogram,1,0.443145,0.556855,0.225356,0.227873,-0.00252,0.559375
sigma=0.5,ID2624,X11,4,PrivBayesEps1.0,1,0.443145,0.556855,0.104429,0.101228,0.003201,0.553654
sigma=0.5,ID2624,X11,5,BayesianNet,1,0.423989,0.576011,0.218055,0.219275,-0.00122,0.577231
sigma=0.5,ID2624,X11,5,IndependentHistogram,1,0.423989,0.576011,0.2177,0.217625,7.59E-05,5.76E-01
sigma=0.5,ID2624,X11,5,PrivBayesEps1.0,1,0.423989,0.576011,0.103498,0.105872,-0.00237,0.578381
sigma=0.5,ID2624,X11,6,BayesianNet,1,0.473058,0.526942,0.250198,0.234064,0.016134,0.510808
sigma=0.5,ID2624,X11,6,IndependentHistogram,1,0.473058,0.526942,0.224435,0.228885,-0.00445,0.531392
sigma=0.5,ID2624,X11,6,PrivBayesEps1.0,1,0.473058,0.526942,0.106761,0.106827,-6.60E-05,5.27E-01
sigma=0.5,ID2624,X11,7,BayesianNet,1,0.435257,0.564743,0.335302,0.338226,-0.00292,0.567663
sigma=0.5,ID2624,X11,7,IndependentHistogram,1,0.435257,0.564743,0.233527,0.233743,-0.00022,0.564963
sigma=0.5,ID2624,X11,7,PrivBayesEps1.0,1,0.435257,0.564743,0.106789,0.100034,0.006755,0.557988
sigma=0.5,ID2624,X11,8,BayesianNet,1,0.443947,0.556053,0.226195,0.215682,0.010514,0.545539
sigma=0.5,ID2624,X11,8,IndependentHistogram,1,0.443947,0.556053,0.222597,0.222532,6.48E-05,5.56E-01
sigma=0.5,ID2624,X11,8,PrivBayesEps1.0,1,0.443947,0.556053,0.104359,0.10693,-0.00257,0.558623
sigma=0.5,ID2624,X11,9,BayesianNet,1,0.449808,0.550192,0.310788,0.309008,0.00178,0.548412
sigma=0.5,ID2624,X11,9,IndependentHistogram,1,0.449808,0.550192,0.223588,0.226729,-0.00314,0.553332
sigma=0.5,ID2624,X11,9,PrivBayesEps1.0,1,0.449808,0.550192,0.109294,0.103757,0.005538,0.544654
sigma=0.5,ID2624,X13,0,BayesianNet,1,0.403509,0.596491,0.16199,0.167976,-0.00599,0.602481
sigma=0.5,ID2624,X13,0,IndependentHistogram,1,0.403509,0.596491,0.161531,0.166211,-0.00468,0.601171
sigma=0.5,ID2624,X13,0,PrivBayesEps1.0,1,0.403509,0.596491,0.092483,0.093454,-0.00097,0.597461
sigma=0.5,ID2624,X13,1,BayesianNet,1,0.399428,0.600572,0.194305,0.18745,0.006854,0.593718
sigma=0.5,ID2624,X13,1,IndependentHistogram,1,0.399428,0.600572,0.166823,0.169068,-0.00224,0.602812
sigma=0.5,ID2624,X13,1,PrivBayesEps1.0,1,0.399428,0.600572,0.086908,0.081451,0.005457,0.595115
sigma=0.5,ID2624,X13,2,BayesianNet,1,0.377204,0.622796,0.155832,0.150751,0.005081,0.617715
sigma=0.5,ID2624,X13,2,IndependentHistogram,1,0.377204,0.622796,0.171821,0.16304,0.008781,0.614015
sigma=0.5,ID2624,X13,2,PrivBayesEps1.0,1,0.377204,0.622796,0.088369,0.081206,0.007163,0.615633
sigma=0.5,ID2624,X13,3,BayesianNet,1,0.30996,0.69004,0.131594,0.134818,-0.00322,0.69326
sigma=0.5,ID2624,X13,3,IndependentHistogram,1,0.30996,0.69004,0.150853,0.149782,0.001071,0.688969
sigma=0.5,ID2624,X13,3,PrivBayesEps1.0,1,0.30996,0.69004,0.08937,0.080156,0.009214,0.680826
sigma=0.5,ID2624,X13,4,BayesianNet,1,0.378633,0.621367,0.161107,0.157296,0.003811,0.617556
sigma=0.5,ID2624,X13,4,IndependentHistogram,1,0.378633,0.621367,0.165393,0.165196,0.000196,0.621171
sigma=0.5,ID2624,X13,4,PrivBayesEps1.0,1,0.378633,0.621367,0.090032,0.088494,0.001538,0.619829
sigma=0.5,ID2624,X13,5,BayesianNet,1,0.387177,0.612823,0.201417,0.214825,-0.01341,0.626233
sigma=0.5,ID2624,X13,5,IndependentHistogram,1,0.387177,0.612823,0.1696,0.164939,0.004661,0.608162
sigma=0.5,ID2624,X13,5,PrivBayesEps1.0,1,0.387177,0.612823,0.079009,0.083868,-0.00486,0.617683
sigma=0.5,ID2624,X13,6,BayesianNet,1,0.328337,0.671663,0.15296,0.137383,0.015578,0.656085
sigma=0.5,ID2624,X13,6,IndependentHistogram,1,0.328337,0.671663,0.155946,0.15572,0.000226,0.671437
sigma=0.5,ID2624,X13,6,PrivBayesEps1.0,1,0.328337,0.671663,0.092687,0.087948,0.004739,0.666924
sigma=0.5,ID2624,X13,7,BayesianNet,1,0.373356,0.626644,0.183795,0.182649,0.001146,0.625498
sigma=0.5,ID2624,X13,7,IndependentHistogram,1,0.373356,0.626644,0.165617,0.160943,0.004673,0.621971
sigma=0.5,ID2624,X13,7,PrivBayesEps1.0,1,0.373356,0.626644,0.093217,0.080187,0.01303,0.613614
sigma=0.5,ID2624,X13,8,BayesianNet,1,0.383257,0.616743,0.188249,0.17963,0.008619,0.608124
sigma=0.5,ID2624,X13,8,IndependentHistogram,1,0.383257,0.616743,0.168308,0.167218,0.00109,0.615653
sigma=0.5,ID2624,X13,8,PrivBayesEps1.0,1,0.383257,0.616743,0.099761,0.085052,0.014709,0.602034
sigma=0.5,ID2624,X13,9,BayesianNet,1,0.382011,0.617989,0.168711,0.180717,-0.01201,0.629999
sigma=0.5,ID2624,X13,9,IndependentHistogram,1,0.382011,0.617989,0.172947,0.1676,0.005347,0.612642
sigma=0.5,ID2624,X13,9,PrivBayesEps1.0,1,0.382011,0.617989,0.09285,0.092344,0.000506,0.617483
sigma=0.5,ID2742,X11,0,BayesianNet,1,0.234238,0.765762,0.326762,0.336955,-0.01019,0.775952
sigma=0.5,ID2742,X11,0,IndependentHistogram,1,0.234238,0.765762,0.23287,0.229912,0.002958,0.762804
sigma=0.5,ID2742,X11,0,PrivBayesEps1.0,1,0.234238,0.765762,0.104138,0.103566,0.000573,0.765189
sigma=0.5,ID2742,X11,1,BayesianNet,1,0.204208,0.795792,0.31067,0.316905,-0.00623,0.802022
sigma=0.5,ID2742,X11,1,IndependentHistogram,1,0.204208,0.795792,0.224116,0.229948,-0.00583,0.801622
sigma=0.5,ID2742,X11,1,PrivBayesEps1.0,1,0.204208,0.795792,0.101497,0.112095,-0.0106,0.806392
sigma=0.5,ID2742,X11,2,BayesianNet,1,0.233206,0.766794,0.292856,0.301457,-0.0086,0.775394
sigma=0.5,ID2742,X11,2,IndependentHistogram,1,0.233206,0.766794,0.221613,0.220356,0.001257,0.765537
sigma=0.5,ID2742,X11,2,PrivBayesEps1.0,1,0.233206,0.766794,0.103506,0.113835,-0.01033,0.777124
sigma=0.5,ID2742,X11,3,BayesianNet,1,0.245405,0.754595,0.332641,0.342806,-0.01016,0.764755
sigma=0.5,ID2742,X11,3,IndependentHistogram,1,0.245405,0.754595,0.218187,0.219533,-0.00135,0.755945
sigma=0.5,ID2742,X11,3,PrivBayesEps1.0,1,0.245405,0.754595,0.099634,0.10301,-0.00338,0.757975
sigma=0.5,ID2742,X11,4,BayesianNet,1,0.192412,0.807588,0.258794,0.269211,-0.01042,0.818008
sigma=0.5,ID2742,X11,4,IndependentHistogram,1,0.192412,0.807588,0.224681,0.226976,-0.00229,0.809878
sigma=0.5,ID2742,X11,4,PrivBayesEps1.0,1,0.192412,0.807588,0.104883,0.10072,0.004164,0.803424
sigma=0.5,ID2742,X11,5,BayesianNet,1,0.209363,0.790637,0.305434,0.306789,-0.00135,0.791987
sigma=0.5,ID2742,X11,5,IndependentHistogram,1,0.209363,0.790637,0.217494,0.216614,0.00088,0.789757
sigma=0.5,ID2742,X11,5,PrivBayesEps1.0,1,0.209363,0.790637,0.104724,0.104881,-0.00016,0.790797
sigma=0.5,ID2742,X11,6,BayesianNet,1,0.254014,0.745986,0.359477,0.348866,0.010611,0.735375
sigma=0.5,ID2742,X11,6,IndependentHistogram,1,0.254014,0.745986,0.22556,0.224535,0.001025,0.744961
sigma=0.5,ID2742,X11,6,PrivBayesEps1.0,1,0.254014,0.745986,0.101125,0.106241,-0.00512,0.751106
sigma=0.5,ID2742,X11,7,BayesianNet,1,0.227062,0.772938,0.289579,0.285854,0.003725,0.769213
sigma=0.5,ID2742,X11,7,IndependentHistogram,1,0.227062,0.772938,0.232663,0.233113,-0.00045,0.773388
sigma=0.5,ID2742,X11,7,PrivBayesEps1.0,1,0.227062,0.772938,0.104911,0.100255,0.004655,0.768283
sigma=0.5,ID2742,X11,8,BayesianNet,1,0.206928,0.793072,0.315455,0.31297,0.002485,0.790587
sigma=0.5,ID2742,X11,8,IndependentHistogram,1,0.206928,0.793072,0.226146,0.221204,0.004942,0.78813
sigma=0.5,ID2742,X11,8,PrivBayesEps1.0,1,0.206928,0.793072,0.105846,0.104816,0.001029,0.792043
sigma=0.5,ID2742,X11,9,BayesianNet,1,0.202233,0.797767,0.285106,0.281065,0.004041,0.793726
sigma=0.5,ID2742,X11,9,IndependentHistogram,1,0.202233,0.797767,0.219774,0.225455,-0.00568,0.803447
sigma=0.5,ID2742,X11,9,PrivBayesEps1.0,1,0.202233,0.797767,0.102338,0.103618,-0.00128,0.799047
sigma=0.5,ID2742,X13,0,BayesianNet,1,0.169252,0.830748,0.297418,0.289924,0.007495,0.823253
sigma=0.5,ID2742,X13,0,IndependentHistogram,1,0.169252,0.830748,0.193616,0.200195,-0.00658,0.837328
sigma=0.5,ID2742,X13,0,PrivBayesEps1.0,1,0.169252,0.830748,0.105169,0.099075,0.006094,0.824654
sigma=0.5,ID2742,X13,1,BayesianNet,1,0.221765,0.778235,0.320359,0.312242,0.008117,0.770118
sigma=0.5,ID2742,X13,1,IndependentHistogram,1,0.221765,0.778235,0.195609,0.1918,0.003809,0.774426
sigma=0.5,ID2742,X13,1,PrivBayesEps1.0,1,0.221765,0.778235,0.088806,0.089877,-0.00107,0.779305
sigma=0.5,ID2742,X13,2,BayesianNet,1,0.204033,0.795967,0.280988,0.280842,0.000146,0.795821
sigma=0.5,ID2742,X13,2,IndependentHistogram,1,0.204033,0.795967,0.193956,0.194908,-0.00095,0.796917
sigma=0.5,ID2742,X13,2,PrivBayesEps1.0,1,0.204033,0.795967,0.096243,0.094288,0.001955,0.794012
sigma=0.5,ID2742,X13,3,BayesianNet,1,0.154589,0.845411,0.253935,0.261329,-0.00739,0.852801
sigma=0.5,ID2742,X13,3,IndependentHistogram,1,0.154589,0.845411,0.17839,0.174117,0.004273,0.841138
sigma=0.5,ID2742,X13,3,PrivBayesEps1.0,1,0.154589,0.845411,0.086514,0.085223,0.001291,0.84412
sigma=0.5,ID2742,X13,4,BayesianNet,1,0.188292,0.811708,0.279763,0.280587,-0.00082,0.812528
sigma=0.5,ID2742,X13,4,IndependentHistogram,1,0.188292,0.811708,0.193476,0.190485,0.002992,0.808716
sigma=0.5,ID2742,X13,4,PrivBayesEps1.0,1,0.188292,0.811708,0.090217,0.095899,-0.00568,0.817388
sigma=0.5,ID2742,X13,5,BayesianNet,1,0.244622,0.755378,0.322981,0.324963,-0.00198,0.757358
sigma=0.5,ID2742,X13,5,IndependentHistogram,1,0.244622,0.755378,0.192132,0.190775,0.001357,0.754021
sigma=0.5,ID2742,X13,5,PrivBayesEps1.0,1,0.244622,0.755378,0.093547,0.089949,0.003598,0.75178
sigma=0.5,ID2742,X13,6,BayesianNet,1,0.172242,0.827758,0.27745,0.282046,-0.0046,0.832358
sigma=0.5,ID2742,X13,6,IndependentHistogram,1,0.172242,0.827758,0.184348,0.187294,-0.00295,0.830708
sigma=0.5,ID2742,X13,6,PrivBayesEps1.0,1,0.172242,0.827758,0.099305,0.089004,0.010301,0.817457
